ANO,BCG,PENTA,ROTA,MENINGOC,PNEUMO,POLIO,HEPB,IDHM,IDHM Renda,IDHM Educação,IDHM Longevidade,AREA_TERRITORIAL,PIB_PERCAPTA,DENSIDADE_DEMOGRAFICA,POPULACAO,POSTOS,mae_escolaridade_ens_medio,pop_urb(%),MACRORREGIAO_INT,PARTIDO PREFEITOS_INT
2023.0,135.64380064380063,126.9759485926655,129.16666675,133.5763890138889,121.38558201058203,118.518518518519,126.923076923077,0.734,0.682,0.676,0.855,144.181,45625.31,19.46,4704.0,98.0,34.0,46.7,0.0,5.0
2024.0,75.70932556349206,100.0,117.6653439153439,110.480549199085,121.38558201058203,107.70655270655271,100.0,0.734,0.682,0.676,0.855,144.181,45625.31,19.46,4704.0,98.0,34.0,46.7,0.0,5.0
2020.0,104.98348072307598,100.0,84.83330327080324,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.772,0.767,0.6895,0.86,676.805,45625.31,145.6,62543.0,33.0,651.0,94.4,2.0,4.0
2021.0,75.70932556349206,140.0,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.772,0.767,0.6895,0.86,676.805,45625.31,145.6,62543.0,33.0,651.0,94.4,2.0,4.0
2022.0,75.70932556349206,33.12500033333333,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.772,0.767,0.6895,0.86,676.805,45625.31,145.6,62543.0,33.0,651.0,94.4,2.0,4.0
2023.0,65.69850288600288,100.0,106.52777786111112,87.1754878072813,110.44448509237219,96.50389086358356,100.0,0.772,0.767,0.6895,0.86,676.805,45625.31,145.6,62543.0,33.0,651.0,94.4,2.0,4.0
2024.0,35.1909184726522,87.0967741935484,84.83330327080324,76.271186440678,87.8787878787879,96.50389086358356,87.06016311118384,0.772,0.767,0.6895,0.86,676.805,45625.31,145.6,62543.0,33.0,651.0,94.4,2.0,4.0
2020.0,114.53373015873015,220.86956521739148,184.857142857143,180.8234127400794,192.5925925925926,164.28571436904764,220.86956521739148,0.715,0.725,0.606,0.834,144.181,56792.915,560.18,62543.0,98.0,651.0,97.9,1.0,7.0
2021.0,55.9503105590062,33.12500033333333,172.91666670833334,180.8234127400794,179.2857142857145,175.52778920425976,179.87103174603178,0.715,0.725,0.606,0.834,144.181,56792.915,560.18,62543.0,98.0,651.0,97.9,1.0,7.0
2022.0,65.69850288600288,87.0967741935484,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.715,0.725,0.606,0.834,144.181,56792.915,560.18,62543.0,98.0,651.0,97.9,1.0,7.0
2023.0,114.53373015873015,87.0967741935484,73.6418511066398,76.271186440678,65.15151533333334,96.50389086358356,87.06016311118384,0.715,0.725,0.606,0.834,144.181,56792.915,560.18,62543.0,33.0,651.0,97.9,1.0,7.0
2024.0,85.50685425685425,74.6815286624204,84.83330327080324,87.1754878072813,87.8787878787879,74.2857142857143,74.6913580246914,0.715,0.725,0.606,0.834,144.181,56792.915,560.18,62543.0,33.0,651.0,97.9,1.0,7.0
2020.0,95.83333345833333,113.513513513514,106.52777786111112,122.08333358333336,121.38558201058203,107.70655270655271,113.4063143817545,0.7244999999999999,0.725,0.62,0.843,144.181,36271.065,2268.05,133230.0,55.0,1173.0,97.9,1.0,7.0
2021.0,85.50685425685425,48.95833354166667,84.83330327080324,87.1754878072813,76.1904761904762,85.2941176470588,87.06016311118384,0.7244999999999999,0.725,0.62,0.843,144.181,36271.065,2268.05,133230.0,55.0,937.0,97.9,1.0,7.0
2022.0,46.1215513794482,61.9047619047619,50.26348435761521,65.0,52.77777802777778,74.2857142857143,61.77257512796453,0.7244999999999999,0.725,0.62,0.843,144.181,36271.065,2268.05,133230.0,55.0,937.0,97.9,1.0,7.0
2023.0,114.53373015873015,166.666666666667,117.6653439153439,156.38888897222222,121.38558201058203,154.78670634920644,166.666666666667,0.7244999999999999,0.725,0.62,0.843,144.181,36271.065,2268.05,133230.0,55.0,937.0,97.9,1.0,7.0
2024.0,55.9503105590062,87.0967741935484,73.6418511066398,76.271186440678,98.8532110091743,85.2941176470588,87.06016311118384,0.7244999999999999,0.725,0.62,0.843,144.181,36271.065,2268.05,133230.0,55.0,937.0,97.9,1.0,7.0
2020.0,25.972222722222217,100.0,129.16666675,110.480549199085,132.142857142857,63.3333333333333,100.0,0.78,0.776,0.705,0.86,405.034,56792.915,19.46,4704.0,98.0,34.0,90.5,0.0,4.0
2021.0,85.50685425685425,87.0967741935484,73.6418511066398,87.1754878072813,76.1904761904762,85.2941176470588,87.06016311118384,0.78,0.776,0.705,0.86,405.034,56792.915,19.46,4704.0,98.0,34.0,90.5,0.0,4.0
2022.0,85.50685425685425,74.6815286624204,84.83330327080324,76.271186440678,76.1904761904762,85.2941176470588,87.06016311118384,0.78,0.776,0.705,0.86,405.034,56792.915,19.46,4704.0,98.0,34.0,90.5,0.0,4.0
2023.0,55.9503105590062,61.9047619047619,161.63690480357144,99.00087270830306,144.54365083531744,63.3333333333333,61.77257512796453,0.78,0.776,0.705,0.86,405.034,56792.915,19.46,4704.0,98.0,34.0,90.5,0.0,4.0
2024.0,75.70932556349206,154.36868691035355,117.6653439153439,169.20093795093794,110.44448509237219,164.28571436904764,154.72222230555556,0.78,0.776,0.705,0.86,405.034,56792.915,19.46,4704.0,98.0,34.0,90.5,0.0,4.0
2020.0,114.53373015873015,113.513513513514,95.51910361977174,110.480549199085,110.44448509237219,107.70655270655271,113.4063143817545,0.7244999999999999,0.7084999999999999,0.62,0.866,405.034,68227.53,19.46,4704.0,98.0,34.0,57.45,0.0,2.0
2021.0,85.50685425685425,74.6815286624204,28.1105856250365,31.6455696202532,41.66666704166666,41.277890466531446,32.91666683333333,0.7244999999999999,0.7084999999999999,0.62,0.866,405.034,68227.53,19.46,4704.0,98.0,34.0,57.45,0.0,2.0
2022.0,85.50685425685425,87.0967741935484,84.83330327080324,87.1754878072813,87.8787878787879,74.2857142857143,87.06016311118384,0.7244999999999999,0.7084999999999999,0.62,0.866,405.034,68227.53,19.46,4704.0,98.0,34.0,57.45,0.0,2.0
2023.0,85.50685425685425,113.513513513514,106.52777786111112,180.8234127400794,110.44448509237219,118.518518518519,113.4063143817545,0.7244999999999999,0.7084999999999999,0.62,0.866,405.034,68227.53,19.46,4704.0,98.0,34.0,57.45,0.0,2.0
2024.0,85.50685425685425,113.513513513514,106.52777786111112,110.480549199085,98.8532110091743,107.70655270655271,113.4063143817545,0.7244999999999999,0.7084999999999999,0.62,0.866,405.034,68227.53,19.46,4704.0,98.0,34.0,57.45,0.0,2.0
2020.0,55.9503105590062,100.0,106.52777786111112,110.480549199085,110.44448509237219,107.70655270655271,100.0,0.715,0.751,0.548,0.886,144.181,45625.31,19.46,4704.0,98.0,34.0,57.45,2.0,7.0
2021.0,55.9503105590062,87.0967741935484,50.26348435761521,53.6144578313253,52.77777802777778,53.125,49.355158896825394,0.715,0.751,0.548,0.886,144.181,45625.31,19.46,4704.0,98.0,34.0,57.45,2.0,7.0
2022.0,95.83333345833333,87.0967741935484,62.5,65.0,65.15151533333334,53.125,61.77257512796453,0.715,0.751,0.548,0.886,144.181,45625.31,19.46,4704.0,98.0,34.0,57.45,2.0,7.0
2023.0,75.70932556349206,126.9759485926655,129.16666675,122.08333358333336,132.142857142857,131.21597458391912,126.923076923077,0.715,0.751,0.548,0.886,144.181,45625.31,19.46,4704.0,98.0,34.0,57.45,2.0,7.0
2024.0,95.83333345833333,87.0967741935484,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.715,0.751,0.548,0.886,144.181,45625.31,19.46,4704.0,98.0,34.0,57.45,2.0,7.0
2020.0,95.83333345833333,61.9047619047619,62.5,65.0,65.15151533333334,63.3333333333333,61.77257512796453,0.66,0.674,0.5225,0.813,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,3.0,2.0
2021.0,75.70932556349206,74.6815286624204,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.66,0.674,0.5225,0.813,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,3.0,2.0
2022.0,85.50685425685425,87.0967741935484,73.6418511066398,76.271186440678,87.8787878787879,74.2857142857143,74.6913580246914,0.66,0.674,0.5225,0.813,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,3.0,2.0
2023.0,95.83333345833333,87.0967741935484,84.83330327080324,87.1754878072813,98.8532110091743,85.2941176470588,87.06016311118384,0.66,0.674,0.5225,0.813,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,3.0,2.0
2024.0,95.83333345833333,87.0967741935484,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.66,0.674,0.5225,0.813,144.181,27276.97,19.46,4704.0,98.0,34.0,31.6,3.0,2.0
2020.0,104.98348072307598,100.0,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.78,0.785,0.705,0.839,144.181,56792.915,19.46,4704.0,98.0,34.0,75.7,2.0,7.0
2021.0,95.83333345833333,113.513513513514,84.83330327080324,76.271186440678,87.8787878787879,74.2857142857143,74.6913580246914,0.78,0.785,0.705,0.839,144.181,56792.915,19.46,4704.0,98.0,34.0,75.7,2.0,7.0
2022.0,125.0,100.0,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.78,0.785,0.705,0.839,144.181,56792.915,19.46,4704.0,98.0,34.0,75.7,2.0,7.0
2023.0,104.98348072307598,87.0967741935484,95.51910361977174,99.00087270830306,98.8532110091743,85.2941176470588,87.06016311118384,0.78,0.785,0.705,0.839,144.181,56792.915,19.46,4704.0,98.0,34.0,75.7,2.0,7.0
2024.0,85.50685425685425,113.513513513514,106.52777786111112,110.480549199085,110.44448509237219,118.518518518519,113.4063143817545,0.78,0.785,0.705,0.839,144.181,56792.915,19.46,4704.0,98.0,34.0,75.7,2.0,7.0
2020.0,114.53373015873015,100.0,95.51910361977174,99.00087270830306,98.8532110091743,85.2941176470588,100.0,0.697,0.7,0.576,0.817,144.181,36271.065,19.46,4704.0,98.0,34.0,38.9,2.0,11.0
2021.0,65.69850288600288,113.513513513514,95.51910361977174,87.1754878072813,98.8532110091743,85.2941176470588,87.06016311118384,0.697,0.7,0.576,0.817,144.181,36271.065,19.46,4704.0,98.0,34.0,38.9,2.0,11.0
2022.0,95.83333345833333,87.0967741935484,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.697,0.7,0.576,0.817,144.181,36271.065,19.46,4704.0,98.0,34.0,38.9,2.0,11.0
2023.0,85.50685425685425,100.0,106.52777786111112,110.480549199085,110.44448509237219,107.70655270655271,100.0,0.697,0.7,0.576,0.817,144.181,36271.065,19.46,4704.0,98.0,34.0,38.9,2.0,11.0
2024.0,114.53373015873015,100.0,95.51910361977174,99.00087270830306,87.8787878787879,107.70655270655271,100.0,0.697,0.7,0.576,0.817,144.181,36271.065,19.46,4704.0,98.0,34.0,38.9,2.0,11.0
2020.0,95.83333345833333,140.0,117.6653439153439,110.480549199085,110.44448509237219,131.21597458391912,140.0,0.667,0.674,0.548,0.828,144.181,36271.065,19.46,4704.0,98.0,34.0,27.3,1.0,2.0
2021.0,35.1909184726522,74.6815286624204,73.6418511066398,76.271186440678,76.1904761904762,74.2857142857143,74.6913580246914,0.667,0.674,0.548,0.828,144.181,36271.065,19.46,4704.0,98.0,34.0,27.3,1.0,2.0
2022.0,55.9503105590062,100.0,73.6418511066398,99.00087270830306,76.1904761904762,85.2941176470588,87.06016311118384,0.667,0.674,0.548,0.828,144.181,36271.065,19.46,4704.0,98.0,34.0,27.3,1.0,2.0
2023.0,114.53373015873015,113.513513513514,84.83330327080324,76.271186440678,87.8787878787879,107.70655270655271,113.4063143817545,0.667,0.674,0.548,0.828,144.181,36271.065,19.46,4704.0,98.0,34.0,27.3,1.0,2.0
2024.0,125.0,166.666666666667,161.63690480357144,169.20093795093794,167.60912698412704,164.28571436904764,166.666666666667,0.667,0.674,0.548,0.828,144.181,36271.065,19.46,4704.0,98.0,34.0,27.3,1.0,2.0
2020.0,104.98348072307598,140.0,117.6653439153439,122.08333358333336,121.38558201058203,141.74107151190475,140.0,0.763,0.751,0.6895,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,86.6,0.0,2.0
2021.0,95.83333345833333,140.0,117.6653439153439,122.08333358333336,110.44448509237219,118.518518518519,113.4063143817545,0.763,0.751,0.6895,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,86.6,0.0,2.0
2022.0,85.50685425685425,48.95833354166667,106.52777786111112,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.763,0.751,0.6895,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,86.6,0.0,2.0
2023.0,104.98348072307598,140.0,140.824915824916,169.20093795093794,132.142857142857,141.74107151190475,140.0,0.763,0.751,0.6895,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,86.6,0.0,2.0
2024.0,125.0,193.333333333333,230.769230769231,203.25396825396825,223.076923076923,197.5049603174603,193.8074194324195,0.763,0.751,0.6895,0.843,144.181,56792.915,145.6,4704.0,98.0,34.0,86.6,0.0,2.0
2020.0,55.9503105590062,113.513513513514,129.16666675,122.08333358333336,132.142857142857,107.70655270655271,113.4063143817545,0.753,0.743,0.676,0.839,405.034,68227.53,19.46,4704.0,98.0,34.0,60.75,0.0,2.0
2021.0,55.9503105590062,140.0,73.6418511066398,65.0,76.1904761904762,85.2941176470588,74.6913580246914,0.753,0.743,0.676,0.839,405.034,68227.53,19.46,4704.0,98.0,34.0,60.75,0.0,2.0
2022.0,104.98348072307598,74.6815286624204,84.83330327080324,87.1754878072813,87.8787878787879,96.50389086358356,100.0,0.753,0.743,0.676,0.839,405.034,68227.53,19.46,4704.0,98.0,34.0,60.75,0.0,2.0
2023.0,114.53373015873015,87.0967741935484,73.6418511066398,65.0,76.1904761904762,85.2941176470588,87.06016311118384,0.753,0.743,0.676,0.839,405.034,68227.53,19.46,4704.0,98.0,34.0,60.75,0.0,2.0
2024.0,95.83333345833333,126.9759485926655,129.16666675,133.5763890138889,132.142857142857,118.518518518519,126.923076923077,0.753,0.743,0.676,0.839,405.034,68227.53,19.46,4704.0,98.0,34.0,60.75,0.0,2.0
2020.0,114.53373015873015,61.9047619047619,50.26348435761521,65.0,52.77777802777778,63.3333333333333,61.77257512796453,0.687,0.734,0.534,0.834,144.181,56792.915,19.46,4704.0,98.0,34.0,27.3,1.0,4.0
2021.0,85.50685425685425,61.9047619047619,28.1105856250365,16.66666725,20.000000416666666,6.775210084033615,140.0,0.687,0.734,0.534,0.834,144.181,56792.915,19.46,4704.0,98.0,34.0,27.3,1.0,4.0
2022.0,114.53373015873015,100.0,62.5,53.6144578313253,52.77777802777778,63.3333333333333,49.355158896825394,0.687,0.734,0.534,0.834,144.181,56792.915,19.46,4704.0,98.0,34.0,27.3,1.0,4.0
2023.0,114.53373015873015,154.36868691035355,161.63690480357144,169.20093795093794,155.263157894737,141.74107151190475,154.72222230555556,0.687,0.734,0.534,0.834,144.181,56792.915,19.46,4704.0,98.0,34.0,27.3,1.0,4.0
2024.0,95.83333345833333,126.9759485926655,117.6653439153439,122.08333358333336,110.44448509237219,131.21597458391912,126.923076923077,0.687,0.734,0.534,0.834,144.181,56792.915,19.46,4704.0,98.0,34.0,27.3,1.0,4.0
2020.0,114.53373015873015,126.9759485926655,106.52777786111112,110.480549199085,110.44448509237219,118.518518518519,126.923076923077,0.687,0.682,0.576,0.813,144.181,45625.31,19.46,4704.0,98.0,34.0,31.6,2.0,13.0
2021.0,114.53373015873015,140.0,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.687,0.682,0.576,0.813,144.181,45625.31,19.46,4704.0,98.0,34.0,31.6,2.0,13.0
2022.0,166.18882275132276,87.0967741935484,95.51910361977174,99.00087270830306,87.8787878787879,85.2941176470588,87.06016311118384,0.687,0.682,0.576,0.813,144.181,45625.31,19.46,4704.0,98.0,34.0,31.6,2.0,13.0
2023.0,114.53373015873015,100.0,95.51910361977174,110.480549199085,98.8532110091743,96.50389086358356,100.0,0.687,0.682,0.576,0.813,144.181,45625.31,19.46,4704.0,98.0,34.0,31.6,2.0,13.0
2024.0,85.50685425685425,113.513513513514,106.52777786111112,110.480549199085,98.8532110091743,118.518518518519,113.4063143817545,0.687,0.682,0.576,0.813,144.181,45625.31,19.46,4704.0,98.0,34.0,31.6,2.0,13.0
2020.0,75.70932556349206,87.0967741935484,73.6418511066398,87.1754878072813,87.8787878787879,74.2857142857143,87.06016311118384,0.753,0.734,0.676,0.86,144.181,45625.31,19.46,4704.0,98.0,34.0,46.7,0.0,2.0
2021.0,85.50685425685425,74.6815286624204,150.6881313131313,145.45454554545452,144.54365083531744,141.74107151190475,140.0,0.753,0.734,0.676,0.86,144.181,45625.31,19.46,4704.0,98.0,34.0,46.7,0.0,2.0
2022.0,145.2422175777439,233.333333333333,73.6418511066398,65.0,65.15151533333334,63.3333333333333,74.6913580246914,0.753,0.734,0.676,0.86,144.181,45625.31,19.46,4704.0,98.0,34.0,46.7,0.0,2.0
2023.0,104.98348072307598,87.0967741935484,73.6418511066398,133.5763890138889,87.8787878787879,85.2941176470588,87.06016311118384,0.753,0.734,0.676,0.86,144.181,45625.31,19.46,4704.0,98.0,34.0,46.7,0.0,2.0
2024.0,125.0,100.0,73.6418511066398,65.0,65.15151533333334,85.2941176470588,100.0,0.753,0.734,0.676,0.86,144.181,45625.31,19.46,4704.0,98.0,34.0,46.7,0.0,2.0
2020.0,75.70932556349206,74.6815286624204,84.83330327080324,122.08333358333336,87.8787878787879,118.518518518519,74.6913580246914,0.743,0.743,0.646,0.849,144.181,36271.065,19.46,4704.0,98.0,34.0,50.3,5.0,2.0
2021.0,25.972222722222217,100.0,73.6418511066398,53.6144578313253,76.1904761904762,53.125,61.77257512796453,0.743,0.743,0.646,0.849,144.181,36271.065,19.46,4704.0,98.0,34.0,50.3,5.0,2.0
2022.0,35.1909184726522,113.513513513514,84.83330327080324,99.00087270830306,87.8787878787879,96.50389086358356,100.0,0.743,0.743,0.646,0.849,144.181,36271.065,19.46,4704.0,98.0,34.0,50.3,5.0,2.0
2023.0,75.70932556349206,126.9759485926655,150.6881313131313,156.38888897222222,144.54365083531744,131.21597458391912,126.923076923077,0.743,0.743,0.646,0.849,144.181,36271.065,19.46,4704.0,98.0,34.0,50.3,5.0,2.0
2024.0,95.83333345833333,113.513513513514,129.16666675,156.38888897222222,144.54365083531744,107.70655270655271,100.0,0.743,0.743,0.646,0.849,144.181,36271.065,19.46,4704.0,98.0,34.0,50.3,5.0,2.0
2020.0,145.2422175777439,87.0967741935484,62.5,65.0,65.15151533333334,63.3333333333333,87.06016311118384,0.631,0.7,0.461,0.792,405.034,27276.97,19.46,4704.0,98.0,34.0,16.4,3.0,1.0
2021.0,75.70932556349206,126.9759485926655,129.16666675,133.5763890138889,132.142857142857,131.21597458391912,140.0,0.631,0.7,0.461,0.792,405.034,27276.97,19.46,4704.0,98.0,34.0,16.4,3.0,1.0
2022.0,114.53373015873015,48.95833354166667,106.52777786111112,99.00087270830306,110.44448509237219,85.2941176470588,87.06016311118384,0.631,0.7,0.461,0.792,405.034,27276.97,19.46,4704.0,98.0,34.0,16.4,3.0,1.0
2023.0,75.70932556349206,154.36868691035355,140.824915824916,156.38888897222222,144.54365083531744,141.74107151190475,154.72222230555556,0.631,0.7,0.461,0.792,405.034,27276.97,19.46,4704.0,98.0,34.0,16.4,3.0,1.0
2024.0,95.83333345833333,100.0,117.6653439153439,110.480549199085,121.38558201058203,107.70655270655271,100.0,0.631,0.7,0.461,0.792,405.034,27276.97,19.46,4704.0,98.0,34.0,16.4,3.0,1.0
2020.0,166.18882275132276,140.0,117.6653439153439,122.08333358333336,121.38558201058203,131.21597458391912,140.0,0.743,0.734,0.646,0.86,144.181,36271.065,145.6,4704.0,98.0,34.0,83.1,3.0,2.0
2021.0,85.50685425685425,74.6815286624204,106.52777786111112,76.271186440678,110.44448509237219,74.2857142857143,74.6913580246914,0.743,0.734,0.646,0.86,144.181,36271.065,145.6,4704.0,98.0,34.0,83.1,3.0,2.0
2022.0,75.70932556349206,126.9759485926655,195.1388888888889,203.25396825396825,200.0,233.333333333333,234.55891330891313,0.743,0.734,0.646,0.86,144.181,36271.065,145.6,4704.0,98.0,34.0,83.1,3.0,2.0
2023.0,125.0,100.0,117.6653439153439,133.5763890138889,121.38558201058203,96.50389086358356,100.0,0.743,0.734,0.646,0.86,144.181,36271.065,145.6,4704.0,98.0,34.0,83.1,3.0,2.0
2024.0,95.83333345833333,113.513513513514,95.51910361977174,99.00087270830306,98.8532110091743,118.518518518519,113.4063143817545,0.743,0.734,0.646,0.86,144.181,36271.065,145.6,4704.0,98.0,34.0,83.1,3.0,2.0
2020.0,15.3846153846154,179.27158489658487,172.91666670833334,169.20093795093794,179.2857142857145,154.78670634920644,179.87103174603178,0.734,0.725,0.62,0.86,1228.91,45625.31,19.46,4704.0,98.0,34.0,86.6,0.0,2.0
2021.0,104.98348072307598,74.6815286624204,73.6418511066398,87.1754878072813,76.1904761904762,96.50389086358356,100.0,0.734,0.725,0.62,0.86,1228.91,45625.31,19.46,4704.0,98.0,34.0,86.6,0.0,2.0
2022.0,104.98348072307598,74.6815286624204,129.16666675,133.5763890138889,132.142857142857,107.70655270655271,113.4063143817545,0.734,0.725,0.62,0.86,1228.91,45625.31,19.46,4704.0,98.0,34.0,86.6,0.0,2.0
2023.0,85.50685425685425,100.0,117.6653439153439,218.19444444444446,110.44448509237219,107.70655270655271,113.4063143817545,0.734,0.725,0.62,0.86,1228.91,45625.31,19.46,4704.0,98.0,34.0,86.6,0.0,2.0
2024.0,65.69850288600288,100.0,84.83330327080324,53.6144578313253,87.8787878787879,96.50389086358356,100.0,0.734,0.725,0.62,0.86,1228.91,45625.31,19.46,4704.0,98.0,34.0,86.6,0.0,2.0
2020.0,95.83333345833333,126.9759485926655,150.6881313131313,110.480549199085,167.60912698412704,131.21597458391912,126.923076923077,0.734,0.717,0.646,0.86,3577.487,45625.31,19.46,62543.0,33.0,428.5,90.5,2.0,7.0
2021.0,95.83333345833333,179.27158489658487,95.51910361977174,76.271186440678,87.8787878787879,85.2941176470588,87.06016311118384,0.734,0.717,0.646,0.86,3577.487,45625.31,19.46,62543.0,33.0,428.5,90.5,2.0,7.0
2022.0,114.53373015873015,113.513513513514,73.6418511066398,53.6144578313253,41.66666704166666,41.277890466531446,32.91666683333333,0.734,0.717,0.646,0.86,3577.487,45625.31,19.46,62543.0,33.0,428.5,90.5,2.0,7.0
2023.0,104.98348072307598,113.513513513514,129.16666675,190.6240981240981,144.54365083531744,118.518518518519,113.4063143817545,0.734,0.717,0.646,0.86,3577.487,45625.31,19.46,62543.0,33.0,428.5,90.5,2.0,7.0
2024.0,145.2422175777439,74.6815286624204,117.6653439153439,122.08333358333336,87.8787878787879,74.2857142857143,74.6913580246914,0.734,0.717,0.646,0.86,3577.487,45625.31,19.46,62543.0,33.0,428.5,90.5,2.0,7.0
2020.0,85.50685425685425,74.6815286624204,73.6418511066398,87.1754878072813,76.1904761904762,74.2857142857143,74.6913580246914,0.763,0.776,0.676,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2021.0,104.98348072307598,74.6815286624204,84.83330327080324,65.0,87.8787878787879,74.2857142857143,74.6913580246914,0.763,0.776,0.676,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2022.0,85.50685425685425,100.0,106.52777786111112,110.480549199085,110.44448509237219,107.70655270655271,100.0,0.763,0.776,0.676,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2023.0,104.98348072307598,100.0,106.52777786111112,110.480549199085,110.44448509237219,107.70655270655271,100.0,0.763,0.776,0.676,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2024.0,104.98348072307598,140.0,150.6881313131313,156.38888897222222,155.263157894737,131.21597458391912,126.923076923077,0.763,0.776,0.676,0.839,144.181,45625.31,19.46,4704.0,98.0,34.0,72.8,0.0,7.0
2020.0,95.83333345833333,126.9759485926655,106.52777786111112,110.480549199085,110.44448509237219,118.518518518519,126.923076923077,0.678,0.682,0.548,0.817,2600.969,36271.065,19.46,4704.0,98.0,34.0,75.7,5.0,7.0
2021.0,25.972222722222217,87.0967741935484,84.83330327080324,87.1754878072813,87.8787878787879,85.2941176470588,87.06016311118384,0.678,0.682,0.548,0.817,2600.969,36271.065,19.46,4704.0,98.0,34.0,75.7,5.0,7.0
2022.0,65.69850288600288,113.513513513514,95.51910361977174,99.00087270830306,98.8532110091743,107.70655270655271,100.0,0.678,0.682,0.548,0.817,2600.969,36271.065,19.46,4704.0,98.0,34.0,75.7,5.0,7.0
2023.0,85.50685425685425,113.513513513514,117.6653439153439,145.45454554545452,121.38558201058203,118.518518518519,126.923076923077,0.678,0.682,0.548,0.817,2600.969,36271.065,19.46,4704.0,98.0,34.0,75.7,5.0,7.0
2024.0,65.69850288600288,100.0,106.52777786111112,99.00087270830306,98.8532110091743,107.70655270655271,100.0,0.678,0.682,0.548,0.817,2600.969,36271.065,19.46,4704.0,98.0,34.0,75.7,5.0,7.0
2020.0,95.83333345833333,100.0,95.51910361977174,99.00087270830306,98.8532110091743,96.50389086358356,100.0,0.687,0.7,0.534,0.86,3347.861,56792.915,19.46,4704.0,98.0,34.0,72.8,1.0,7.0
2021.0,15.3846153846154,61.9047619047619,195.1388888888889,203.25396825396825,223.076923076923,185.714285714286,179.87103174603178,0.687,0.7,0.534,0.86,3347.861,56792.915,19.46,4704.0,98.0,34.0,72.8,1.0,7.0
2022.0,2.63157894736842,87.0967741935484,95.51910361977174,99.00087270830306,98.8532110091743,107.70655270655271,113.4063143817545,0.687,0.7,0.534,0.86,3347.861,56792.915,19.46,4704.0,98.0,34.0,72.8,1.0,7.0
2023.0,104.98348072307598,33.12500033333333,73.6418511066398,87.1754878072813,76.1904761904762,53.125,32.91666683333333,0.687,0.7,0.534,0.86,3347.861,56792.915,19.46,4704.0,98.0,34.0,72.8,1.0,7.0
2024.0,95.83333345833333,100.0,106.52777786111112,145.45454554545452,121.38558201058203,107.70655270655271,100.0,0.687,0.7,0.534,0.86,3347.861,56792.915,19.46,4704.0,98.0,34.0,72.8,1.0,7.0
2020.0,104.98348072307598,100.0,95.51910361977174,99.00087270830306,87.8787878787879,96.50389086358356,100.0,0.697,0.7084999999999999,0.591,0.822,5053.46,45625.31,19.46,62543.0,33.0,428.5,90.5,5.0,5.0
2021.0,65.69850288600288,61.9047619047619,84.83330327080324,76.271186440678,87.8787878787879,74.2857142857143,74.6913580246914,0.697,0.7084999999999999,0.591,0.822,5053.46,45625.31,19.46,62543.0,33.0,428.5,90.5,5.0,5.0
2022.0,85.50685425685425,74.6815286624204,95.51910361977174,110.480549199085,98.8532110091743,96.50389086358356,100.0,0.697,0.7084999999999999,0.591,0.822,5053.46,45625.31,19.46,62543.0,33.0,428.5,90.5,5.0,5.0
2023.0,85.50685425685425,100.0,95.51910361977174,122.08333358333336,98.8532110091743,96.50389086358356,100.0,0.697,0.7084999999999999,0.591,0.822,5053.46,45625.31,19.46,62543.0,33.0,428.5,90.5,5.0,5.0
2024.0,104.98348072307598,100.0,95.51910361977174,99.00087270830306,98.8532110091743,107.70655270655271,100.0,0.697,0.7084999999999999,0.591,0.822,5053.46,45625.31,19.46,62543.0,33.0,428.5,90.5,5.0,5.0
2020.0,46.1215513794482,113.513513513514,117.6653439153439,122.08333358333336,121.38558201058203,118.518518518519,113.4063143817545,0.697,0.734,0.563,0.822,946.9680000000001,36271.065,19.46,4704.0,98.0,34.0,80.3,1.0,11.0
